Year,ID Geography,Geography,Date,Confirmed,ConfirmedGrowth,ConfirmedPC,deathIncrease,Deaths,DeathsPC,fips,hash,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCumulative,inIcuCurrently,ISO2 Geography,Negative,negativeIncrease,onVentilatorCumulative,onVentilatorCurrently,pending,Population,Positive,positiveIncrease,PositivePC,posNeg,recovered,total,totalTestResults,totalTestResultsIncrease
"2018","04000US11","District of Columbia","2020/03/29",342,38,48.68639272266551,1,5,0.7117893672904314,"11","c70ae3be7092d1cdb6c06de871e5ae3da5684c5f",,,,0,,,"DC",2469,258,,,1,702455,342,38,0.12166488794023479,2811,66,2812,2811,296
"2018","04000US11","District of Columbia","2020/03/30",401,59,57.0855072566926,4,9,1.2812208611227764,"11","708fea58ff3027f8d5c1123a26195e421d3322da",,,,0,,,"DC",2682,213,,,2,702455,401,59,0.1300681154719429,3083,106,3085,3083,272
"2018","04000US11","District of Columbia","2020/03/31",495,94,70.46714736175271,0,9,1.2812208611227764,"11","45b99a55c947763edd31ddef19db87330976f1e9",,,,0,,,"DC",3262,580,,,2,702455,495,94,0.13175405908969923,3757,121,3759,3757,674
"2018","04000US11","District of Columbia","2020/04/01",586,91,83.42171384643856,2,11,1.5659366080389492,"11","e3779ec719ad0ad543af08f635069fe27908c647",,,,0,,,"DC",3262,0,,,2,702455,586,91,0.15228690228690228,3848,142,3850,3848,91
"2018","04000US11","District of Columbia","2020/04/02",653,67,92.95969136813034,1,12,1.7082944814970353,"11","dcac2b74d005662849efbea1dbc8f282c1ddecf4",,,,0,,,"DC",4417,1155,,,,702455,653,67,0.12879684418145956,5070,173,5070,5070,1222
"2018","04000US11","District of Columbia","2020/04/03",757,104,107.76491020777132,3,15,2.135368101871294,"11","26a4c584abc36deacfe6ed5d7f313ce63c38e499",,,,0,,,"DC",4827,410,,,,702455,757,104,0.13556590257879655,5584,206,5584,5584,514
"2018","04000US11","District of Columbia","2020/04/04",902,145,128.40680185919382,6,21,2.989515342619812,"11","5579414e8341cfd59b09335ca391cb1fcec2edc4",,,,0,,,"DC",5536,709,,,,702455,902,145,0.14010562286424355,6438,235,6438,6438,854
"2018","04000US11","District of Columbia","2020/04/05",998,96,142.0731577111701,1,22,3.1318732160778984,"11","c12057541d7a92356af8892ad4e78f2a09b18979",,,,0,,,"DC",5836,300,,,,702455,998,96,0.14603453321627158,6834,258,6834,6834,396
"2018","04000US11","District of Columbia","2020/04/06",1097,99,156.16658718352065,2,24,3.4165889629940707,"11","7fd91c629de655ea00627fee021f93d9b79fe697",,,,0,,,"DC",6356,520,,,,702455,1097,99,0.14718905138870253,7453,287,7453,7453,619
"2018","04000US11","District of Columbia","2020/04/07",1211,114,172.39538475774248,-2,24,3.4165889629940707,"11","c75911b19efbd7d615691bc8d803e8dd0c193ed4",,,,0,,,"DC",6612,256,,,,702455,1211,114,0.15479994886872045,7823,318,7823,7823,370
"2018","04000US11","District of Columbia","2020/04/08",1440,229,204.99533777964425,5,27,3.8436625833683298,"11","8b7f454df1295b44418940beb0d45b97b66e24e4",,,,0,,,"DC",6843,231,,,,702455,1440,229,0.173850054328142,8283,361,8283,8283,460
"2018","04000US11","District of Columbia","2020/04/09",1523,83,216.8110412766654,5,32,4.555451950658761,"11","70af9e09654668a41b2823e59e8533635f3273bd",,,,0,,,"DC",7201,358,,,,702455,1523,83,0.17457588262265017,8724,393,8724,8724,441
"2018","04000US11","District of Columbia","2020/04/10",1660,137,236.31406994042322,6,38,5.4095991914072785,"11","cbd9a7f7bee2b2d811104f23850ec0f1183a9089",,,,0,,,"DC",7695,494,,,,702455,1660,137,0.17744521646178515,9355,426,9355,9355,631
"2018","04000US11","District of Columbia","2020/04/11",1778,118,253.1122990084774,9,47,6.690820052530055,"11","75c06d7d4673e31eb4f464f7b85e4168281f1726",,,,0,,,"DC",8261,566,,,,702455,1778,118,0.177109273832055,10039,447,10039,10039,684
"2018","04000US11","District of Columbia","2020/04/12",1875,97,266.92101273391177,3,50,7.117893672904314,"11","e47df6af7a7dc06e0eb9e769cffc6af8cfc580fe",,,,0,,,"DC",8765,504,,,,702455,1875,97,0.1762218045112782,10640,493,10640,10640,601
"2018","04000US11","District of Columbia","2020/04/13",1955,80,278.3096426105587,3,53,7.544967293278573,"11","4ebcfd1fa36a351e89e132ddd595a6c170fcb9c2",,,295,0,,95,"DC",8979,214,,31,,702455,1955,80,0.17880007316627036,10934,507,10934,10934,294
"2018","04000US11","District of Columbia","2020/04/14",2058,103,292.9725035767416,14,67,9.537977521691781,"11","7edb9ad723f5b33ff01d2b72ab32c85037434413",,,295,0,,95,"DC",9226,247,,31,,702455,2058,103,0.18238213399503722,11284,518,11284,11284,350
"2018","04000US11","District of Columbia","2020/04/15",2197,139,312.76024798741554,5,72,10.249766888982212,"11","bb1ee363d936474527319c1c985478e2afbfe765",,,313,0,,105,"DC",9328,102,,79,,702455,2197,139,0.1906290672451193,11525,530,11525,11525,241
"2018","04000US11","District of Columbia","2020/04/16",2350,153,334.54100262650275,9,81,11.53098775010499,"11","b29b91d1550bf141ea0706aa4c21ab1c1a7bf5a5",,,313,0,,105,"DC",9800,472,,79,,702455,2350,153,0.1934156378600823,12150,552,12150,12150,625
"2018","04000US11","District of Columbia","2020/04/17",2476,126,352.47809468222164,5,86,12.24277711739542,"11","24a8b6b873f22c9bd6f666873979f60f06c3fcef",,,313,0,,105,"DC",10167,367,,79,,702455,2476,126,0.1958395950328245,12643,573,12643,12643,493
"2018","04000US11","District of Columbia","2020/04/18",2666,190,379.52609063925803,5,91,12.954566484685852,"11","d83c080dc82e6318cc6e9cd1f55e6db47b1e8dff",,,313,0,,105,"DC",10602,435,,79,,702455,2666,190,0.20093457943925233,13268,608,13268,13268,625
"2018","04000US11","District of Columbia","2020/04/19",2793,127,397.605540568435,5,96,13.666355851976283,"11","ce5e57c91c2f911d87211f02e10efdfc7e929891",,,313,0,,105,"DC",10906,304,,79,,702455,2793,127,0.20388349514563106,13699,622,13699,13699,431
"2018","04000US11","District of Columbia","2020/04/20",2927,134,416.68149561181855,9,105,14.94757671309906,"11","2fb2f581af92d81b083aad17ac9e2d4c5644ae0c",,,402,0,,120,"DC",11186,280,,69,,702455,2927,134,0.20739743498901722,14113,630,14113,14113,414
"2018","04000US11","District of Columbia","2020/04/21",3098,171,441.0246919731513,7,112,15.944081827305665,"11","5da5cde8ec5bb778e51426947d3cee5c64ce70d8",,,402,0,,120,"DC",11841,655,,69,,702455,3098,171,0.20737666510475936,14939,636,14939,14939,826
"2018","04000US11","District of Columbia","2020/04/22",3206,108,456.39934230662465,15,127,18.07944992917696,"11","a362018a86abbc8400dbdf49dd058315da817940",,,402,0,,120,"DC",12296,455,,69,,702455,3206,108,0.20681202425493483,15502,645,15502,15502,563
"2018","04000US11","District of Columbia","2020/04/23",3361,155,478.464812692628,12,139,19.787744410673994,"11","61ab7f92b086931d09a3ba83ebedd67f37aa76af",,,402,0,,120,"DC",12569,273,,200,,702455,3361,155,0.21098556183301945,15930,648,15930,15930,428
"2018","04000US11","District of Columbia","2020/04/24",3528,167,502.2385775601284,14,153,21.780754639087203,"11","81dffde38c53c67bf0548dea0673b26d27983950",,,402,0,,120,"DC",13005,436,,69,,702455,3528,167,0.21339139902014154,16533,651,16533,16533,603
"2018","04000US11","District of Columbia","2020/04/25",3699,171,526.5817739214611,12,165,23.489049120584237,"11","0897a99d04e176582295650179dd7b14c9190657",,,402,0,,120,"DC",13603,598,,69,,702455,3699,171,0.21379031325858283,17302,652,17302,17302,769
"2018","04000US11","District of Columbia","2020/04/26",3841,142,546.7965919525094,13,178,25.339701475539357,"11","26b6797faf44f1e75d80bbcdc7ebc01e585e4d9a",,,402,0,,120,"DC",14227,624,,69,,702455,3841,142,0.21258578702678768,18068,657,18068,18068,766
"2018","04000US11","District of Columbia","2020/04/27",3892,51,554.0568434988718,7,185,26.336206589745963,"11","e6b252c745b17caf678e2e59fcd07f73651d7d89",,,402,0,,,"DC",14524,297,,,,702455,3892,51,0.21133796698523025,18416,659,18416,18416,348
"2018","04000US11","District of Columbia","2020/04/28",3994,102,568.5773465915967,5,190,27.047995957036395,"11","5951b8cc7ad70686c26cf301c0d9ce0b537a39f3",,,,0,,,"DC",14891,367,,,,702455,3994,102,0.2114906010060895,18885,660,18885,18885,469
"2018","04000US11","District of Columbia","2020/04/29",4106,112,584.5214284189022,15,205,29.18336405890769,"11","9803aadf5d4a0fce87e417681e2eab536354b3e5",,,,0,,,"DC",15123,232,,,,702455,4106,112,0.21353164491133184,19229,660,19229,19229,344
"2018","04000US11","District of Columbia","2020/04/30",4323,217,615.413086959307,19,224,31.88816365461133,"11","57e73ac81e170a684c40543eae0cbd3d20c34ec2",,,,0,,,"DC",15756,633,,,,702455,4323,217,0.21529956671148962,20079,660,20079,20079,850
"2018","04000US11","District of Columbia","2020/05/01",4658,335,663.102974567766,7,231,32.88466876881793,"11","2057f39f7b2bc0c35eeeceb3d5a1b4a139a061c7",,,,0,,,"DC",16477,721,,,,702455,4658,335,0.2203927135083984,21135,666,21135,21135,1056
"2018","04000US11","District of Columbia","2020/05/02",4797,139,682.8907189784398,9,240,34.16588962994071,"11","71a7b1ec360be39795b9865c29a4961312601021",,,,0,,,"DC",17207,730,,,,702455,4797,139,0.21800581712415926,22004,666,22004,22004,869
"2018","04000US11","District of Columbia","2020/05/03",5016,219,714.0670932657608,11,251,35.731826237979654,"11","a43590ee066aaea507c3760898fa37428b1be85d",,,,0,,,"DC",18086,879,,,,702455,5016,219,0.2171240585230716,23102,666,23102,23102,1098
"2018","04000US11","District of Columbia","2020/05/04",5170,154,735.9902057783061,7,258,36.72833135218626,"11","456560ab23188998e76e418eaabb7a0cfb608815",,,447,0,,130,"DC",18625,539,,91,,702455,5170,154,0.21727253624711074,23795,666,23795,23795,693
"2018","04000US11","District of Columbia","2020/05/05",5322,152,757.6286025439352,6,264,37.58247859293478,"11","a0b3d68c2585ef94d3ddd3c69e2a6042672a2488",,,447,0,,130,"DC",19007,382,,91,,702455,5322,152,0.21875128447531753,24329,667,24329,24329,534
"2018","04000US11","District of Columbia","2020/05/06",5461,139,777.4163469546091,13,277,39.4331309478899,"11","9ecfd2c253242034e3f5affc7997fdccfdeb1152",,,447,0,,130,"DC",19523,516,,91,,702455,5461,139,0.21857989113032342,24984,808,24984,24984,655
"2018","04000US10","Delaware","2020/03/06",0,,,,,,"10","4837103cbe437f027aa75ec8b86a6d01e323e08a",,,,,,,"DE",10,,,,0,967171,0,,0,10,,10,10,
"2018","04000US10","Delaware","2020/03/07",0,,,0,,,"10","2a4904083f3c5d06e34971c48e2dc95d2034d4b7",,,,0,,,"DE",10,0,,,0,967171,0,0,0,10,,10,10,0
"2018","04000US10","Delaware","2020/03/08",0,,,0,,,"10","39576788f956e07563de6035710046d8c3dc186f",,,,0,,,"DE",10,0,,,0,967171,0,0,0,10,,10,10,0
"2018","04000US10","Delaware","2020/03/09",0,,,0,,,"10","7c51337d94bcfabab82c327a971d3a80651fa30f",,,,0,,,"DE",15,5,,,3,967171,0,0,0,15,,18,15,5
"2018","04000US10","Delaware","2020/03/10",0,,,0,,,"10","8cea37df26f67cfb796a63b7c55f40e6f85697fa",,,,0,,,"DE",17,2,,,3,967171,0,0,0,17,,20,17,2
"2018","04000US10","Delaware","2020/03/11",1,,0.10339433254305598,0,,,"10","19fef58c9c6a081f4ccc6a0b5789af4a02104ca0",,,,0,,,"DE",17,0,,,2,967171,1,1,0.05555555555555555,18,,20,18,1
"2018","04000US10","Delaware","2020/03/12",4,3,0.4135773301722239,0,,,"10","dc3b37acb5af4bfc5f9c795fbbfbd52bca90227e",,,,0,,,"DE",23,6,,,14,967171,4,3,0.14814814814814814,27,,41,27,9
"2018","04000US10","Delaware","2020/03/13",4,0,0.4135773301722239,0,,,"10","ad27ff7cb26900ee22072920d8970891bdf8a8c3",,,,0,,,"DE",30,7,,,10,967171,4,0,0.11764705882352941,34,,44,34,7
"2018","04000US10","Delaware","2020/03/14",6,2,0.6203659952583359,0,,,"10","941ed8e020d4a20a5b2271c43e57b1ddca99bd94",,,,0,,,"DE",36,6,,,32,967171,6,2,0.14285714285714285,42,,74,42,8
"2018","04000US10","Delaware","2020/03/15",6,0,0.6203659952583359,0,,,"10","446a343af17fcad8a141ecb723789f2ad69f6869",,,,0,,,"DE",36,0,,,32,967171,6,0,0.14285714285714285,42,,74,42,0
"2018","04000US10","Delaware","2020/03/16",8,2,0.8271546603444478,0,,,"10","276e164c9f2047b605669448bb59b9ffbbf11a95",,,,0,,,"DE",36,0,,,32,967171,8,2,0.18181818181818182,44,,76,44,2
"2018","04000US10","Delaware","2020/03/17",16,8,1.6543093206888957,0,,,"10","5739fb0b3ceef7398782d6a867f65308b42bf70e",,,,0,,,"DE",36,0,,,,967171,16,8,0.3076923076923077,52,,76,52,8
"2018","04000US10","Delaware","2020/03/18",25,9,2.5848583135763996,0,,,"10","601ee7dfc3d770165a2e0433ef27c262a174591a",,,,0,,,"DE",36,0,,,,967171,25,9,0.4098360655737705,61,,76,61,9
"2018","04000US10","Delaware","2020/03/19",30,5,3.1018299762916794,0,0,,"10","0ca9be78a3594a83e9a6b4c7cc03e4eb433f128c",,,,0,,,"DE",36,0,,,,967171,30,5,0.45454545454545453,66,,76,66,5
"2018","04000US10","Delaware","2020/03/20",38,8,3.9289846366361276,0,0,,"10","b1e7ae87824d0392da820c4fe75c92f7df72427e",,,,0,,,"DE",36,0,,,,967171,38,8,0.5135135135135135,74,,76,74,8
"2018","04000US10","Delaware","2020/03/21",45,7,4.652744964437519,0,0,,"10","28aef8d0847d80d187fdf1cccad1411239a3b3ec",,,,0,,,"DE",36,0,,,,967171,45,7,0.5555555555555556,81,,81,81,7
"2018","04000US10","Delaware","2020/03/22",56,11,5.790082622411135,0,0,,"10","8986894e94ae98603dd5f453a820580862e632de",,,,0,,,"DE",36,0,,,,967171,56,11,0.6086956521739131,92,,92,92,11
"2018","04000US10","Delaware","2020/03/23",68,12,7.030814612927807,0,0,,"10","04379656bee85851c606ef0a00f09e70734f4831",,,,0,,,"DE",36,0,,,,967171,68,12,0.6538461538461539,104,,104,104,12
"2018","04000US10","Delaware","2020/03/24",91,23,9.408884261418095,0,0,,"10","a3c9a5977826862a415d958e34f78c4feec09692",,,,0,,,"DE",36,0,,,,967171,91,23,0.7165354330708661,127,,127,127,23
"2018","04000US10","Delaware","2020/03/25",115,24,11.890348242451438,0,0,,"10","d545f20ece52d1c895e9061726d9b32dd93dc0d7",,,11,0,,,"DE",36,0,,,,967171,115,24,0.7615894039735099,151,,151,151,24
"2018","04000US10","Delaware","2020/03/26",130,15,13.441263230597277,1,1,0.10339433254305598,"10","1050a1d42a16e9044a5a99c08377aa8292eaaf18",,,13,0,,,"DE",36,0,,,,967171,130,15,0.7831325301204819,166,4,166,166,15
"2018","04000US10","Delaware","2020/03/27",163,33,16.853276204518124,1,2,0.20678866508611196,"10","3deb8b6549126f15f1788f9c4156d18609383e66",,,15,0,,,"DE",36,0,,,,967171,163,33,0.8190954773869347,199,9,199,199,33
"2018","04000US10","Delaware","2020/03/28",214,51,22.12638716421398,1,3,0.31018299762916796,"10","722448b1d9f8f15993c2086fbc9f582763d10152",,,31,0,,,"DE",36,0,,,,967171,214,51,0.856,250,9,250,250,51
"2018","04000US10","Delaware","2020/03/29",232,18,23.987485149988988,3,6,0.6203659952583359,"10","6163f5d1991e6dad45d19752f5c05dab204909e6",,,33,0,,,"DE",36,0,,,,967171,232,18,0.8656716417910447,268,9,268,268,18
"2018","04000US10","Delaware","2020/03/30",264,32,27.29610379136678,0,6,0.6203659952583359,"10","26222528bb7fb850ff5c0e685695b43598babc95",,,45,0,,,"DE",2216,2180,,,,967171,264,32,0.1064516129032258,2480,9,2480,2480,2212
"2018","04000US10","Delaware","2020/03/31",319,55,32.98279208123486,4,10,1.03394332543056,"10","b17cb26fe5d73f8287ce0e65aa3afdb229e9c70b",,,57,0,,,"DE",3696,1480,,,,967171,319,55,0.07945205479452055,4015,22,4015,4015,1535
"2018","04000US10","Delaware","2020/04/01",368,49,38.0491143758446,1,11,1.1373376579736159,"10","3599ee4defdce51163a0c2491582e7ca36ec6bbc",,,51,0,,,"DE",4015,319,,,,967171,368,49,0.0839607574720511,4383,49,4383,4383,368
"2018","04000US10","Delaware","2020/04/02",393,25,40.633972689421,1,12,1.2407319905166718,"10","beb4ae41268baef86e9724b63c363f21d213db7a",,,56,0,,,"DE",4566,551,,,,967171,393,25,0.07924984875983061,4959,49,4959,4959,576
"2018","04000US10","Delaware","2020/04/03",450,57,46.527449644375196,2,14,1.4475206556027838,"10","963b83e8182e34b0313b85fdccf2cc98c20ca2f2",,,63,0,,,"DE",4995,429,,,,967171,450,57,0.08264462809917356,5445,71,5445,5445,486
"2018","04000US10","Delaware","2020/04/04",593,143,61.3128391980322,0,14,1.4475206556027838,"10","ae73d657f81656f0cac2ebaa4c9ac7855a2f7f69",,,95,0,,,"DE",5874,879,,,,967171,593,143,0.09169630431421061,6467,71,6467,6467,1022
"2018","04000US10","Delaware","2020/04/05",673,80,69.58438580147667,0,14,1.4475206556027838,"10","3a52f25bc1433144a48245e5f40ff40993f99e37",,,101,0,,,"DE",6321,447,,,,967171,673,80,0.09622533600228768,6994,71,6994,6994,527
"2018","04000US10","Delaware","2020/04/06",673,0,69.58438580147667,0,14,1.4475206556027838,"10","6940a0f48bec182138e9b277117ed989d0387512",,,101,0,,,"DE",6321,0,,,,967171,673,0,0.09622533600228768,6994,71,6994,6994,0
"2018","04000US10","Delaware","2020/04/07",928,255,95.94994059995595,2,16,1.6543093206888957,"10","cc0e7e1ea5eaf9b91172b8f767bf391e2c62a1b1",,,147,0,,,"DE",7628,1307,,,,967171,928,255,0.10846189808321646,8556,144,8556,8556,1562
"2018","04000US10","Delaware","2020/04/08",928,0,95.94994059995595,0,16,1.6543093206888957,"10","5d1732f9e796480a78908b006f53b08081b47eaa",,,147,0,,,"DE",7628,0,,,,967171,928,0,0.10846189808321646,8556,144,8556,8556,0
"2018","04000US10","Delaware","2020/04/09",1207,279,124.79695937946857,7,23,2.3780696484902877,"10","b530f505b08da9b9ed513ce45720d31bf87cde9b",,,201,0,,,"DE",8683,1055,,,,967171,1207,279,0.12204246713852376,9890,173,9890,9890,1334
"2018","04000US10","Delaware","2020/04/10",1326,119,137.10088495209223,0,23,2.3780696484902877,"10","aa130b1e357342e2810caf33dec26e047d4159c9",,,181,0,,,"DE",10415,1732,,,,967171,1326,119,0.11293756920194191,11741,177,11741,11741,1851
"2018","04000US10","Delaware","2020/04/11",1479,153,152.9202178311798,10,33,3.4120129739208473,"10","aaf25fcd3e785cbfa6d9ebe84bdca0f235754607",,,190,0,,,"DE",9624,-791,,,,967171,1479,153,0.1332072412861389,11103,191,11741,11103,-638
"2018","04000US10","Delaware","2020/04/12",1479,0,152.9202178311798,0,33,3.4120129739208473,"10","3f52b6f18c57b7d81157a091c42f49b035e591cc",,,190,0,,,"DE",9624,0,,,,967171,1479,0,0.1332072412861389,11103,191,11741,11103,0
"2018","04000US10","Delaware","2020/04/13",1625,146,168.01579038246598,2,35,3.6188016390069593,"10","9ca11dadc8d221b7e96ed68bb41d912fa1797c55",,,201,0,,,"DE",10195,571,,,,967171,1625,146,0.1374788494077834,11820,213,11820,11820,717
"2018","04000US10","Delaware","2020/04/14",1761,136,182.07741960832158,6,41,4.2391676342652955,"10","289ca7df73e0189a5c3bf663b291d01728d8e532",,,204,0,,,"DE",10543,348,,,,967171,1761,136,0.14312418725617684,12304,277,12304,12304,484
"2018","04000US10","Delaware","2020/04/15",2014,253,208.23618574171476,5,46,4.756139296980575,"10","7c4c77913fc200a68ab03e73ed085027816595b1",,,208,0,,,"DE",11088,545,,,,967171,2014,253,0.1537169897725538,13102,354,13102,13102,798
"2018","04000US10","Delaware","2020/04/16",2075,61,214.54324002684118,6,52,5.376505292238911,"10","645a14293504b107b17ff9f68983a164720632c6",,,209,0,,,"DE",11275,187,,,,967171,2075,61,0.15543071161048688,13350,378,13350,13350,248
"2018","04000US10","Delaware","2020/04/17",2323,248,240.18503449751904,9,61,6.307054285126415,"10","7447a924b43c25fbe147a893d24a267bea7d02ba",,,224,0,,,"DE",11694,419,,,,967171,2323,248,0.16572733109795248,14017,423,14017,14017,667
"2018","04000US10","Delaware","2020/04/18",2323,0,240.18503449751904,0,61,6.307054285126415,"10","925adef8017d942d477003cd963cfa7352472f17",,,224,0,,,"DE",11694,0,,,,967171,2323,0,0.16572733109795248,14017,423,14017,14017,0
"2018","04000US10","Delaware","2020/04/19",2538,215,262.41481599427607,6,67,6.927420280384751,"10","31ad5e9f87e3f4afa4c4d78b7db82488ab3f81ae",,,249,0,,,"DE",12256,562,,,,967171,2538,215,0.17155603623090443,14794,466,14794,14794,777
"2018","04000US10","Delaware","2020/04/20",2745,207,283.81744283068866,5,72,7.4443919431000305,"10","1ebff752a308618a29e8a71d943c1f2631d608af",,,256,0,,,"DE",13725,1469,,,,967171,2745,207,0.16666666666666666,16470,495,16470,16470,1676
"2018","04000US10","Delaware","2020/04/21",2931,186,303.04878868369707,10,82,8.478335268530591,"10","fcc82c054b58c88799a06b663e590c912351a8d8",,,263,0,,,"DE",13725,0,,,,967171,2931,186,0.17597262247838616,16656,565,16656,16656,186
"2018","04000US10","Delaware","2020/04/22",3200,269,330.86186413777915,7,89,9.202095596331983,"10","d6ec6259c38a906f31c7b00a094aa7a3f202d7ad",,,269,0,,,"DE",13353,-372,,,,967171,3200,269,0.1933184317042228,16553,599,16656,16553,-103
"2018","04000US10","Delaware","2020/04/23",3308,108,342.0284520524292,3,92,9.51227859396115,"10","aaf3e4de20f5e318b52a60cfea73fd1f1d66138d",,,290,0,,,"DE",13604,251,,,,967171,3308,108,0.195600756859035,16912,643,16912,16912,359
"2018","04000US10","Delaware","2020/04/24",3442,134,355.8832926131987,8,100,10.339433254305598,"10","83b381d734c280cab3225c8c7a62fc571524c980",,,277,0,,,"DE",13937,333,,,,967171,3442,134,0.19805512400023018,17379,703,17379,17379,467
"2018","04000US10","Delaware","2020/04/25",3576,134,369.7381331739682,12,112,11.58016524482227,"10","ff456c12e8e3e7e03217295431b6ff3d9b1f1105",,,300,0,,,"DE",14122,185,,,,967171,3576,134,0.20205672957396317,17698,809,17698,17698,319
"2018","04000US10","Delaware","2020/04/26",4034,458,417.09273747868787,8,120,12.407319905166718,"10","752ca8e42f55771aa973d3896d1fb0c89663f169",,,317,0,,,"DE",15215,1093,,,,967171,4034,458,0.2095693282767936,19249,911,19249,19249,1551
"2018","04000US10","Delaware","2020/04/27",4162,128,430.32721204419903,5,125,12.924291567881998,"10","7c0c9f3006c8b512f7a87253cfa6d7e070d9d89a",,,325,0,,,"DE",15454,239,,,,967171,4162,128,0.212173735725938,19616,996,19616,19616,367
"2018","04000US10","Delaware","2020/04/28",4575,413,473.02907138448114,12,137,14.16502355839867,"10","8cd8803861579d5107e63aaa3da792a6233b2160",,,337,0,,,"DE",16605,1151,,,,967171,4575,413,0.21600566572237961,21180,1096,21180,21180,1564
"2018","04000US10","Delaware","2020/04/29",4655,80,481.3006179879256,7,144,14.888783886200061,"10","9632315edb02771dd52847eb638a3fbeb1d35041",,,326,0,,,"DE",16883,278,,,,967171,4655,80,0.2161296313492432,21538,1173,21538,21538,358
"2018","04000US10","Delaware","2020/04/30",4734,79,489.468770258827,8,152,15.71593854654451,"10","c5e32d210db784e3316e0d3cc8c0e8d226c7fb7e",,,296,0,,,"DE",17086,203,,,,967171,4734,79,0.21695692025664529,21820,1275,21820,21820,282
"2018","04000US10","Delaware","2020/05/01",4918,184,508.49332744674933,7,159,16.4396988743459,"10","8f6b90258d9c4fe3cd4c380beb3a826e04223f82",,,281,0,,,"DE",17667,581,,,,967171,4918,184,0.21775514722160727,22585,1403,22585,22585,765
"2018","04000US10","Delaware","2020/05/02",5038,120,520.9006473519161,9,168,17.370247867233406,"10","84e0bb361e028a941ed315c81e45fe1c2e3a4d1e",,,300,0,,,"DE",18074,407,,,,967171,5038,120,0.21798200069228107,23112,1546,23112,23112,527
"2018","04000US10","Delaware","2020/05/03",5208,170,538.4776838842356,9,177,18.300796860120908,"10","94b68f067e8edb9d29340adbbf9453b70e536975",,,284,0,,,"DE",18529,455,,,,967171,5208,170,0.21940430551459747,23737,1640,23737,23737,625
"2018","04000US10","Delaware","2020/05/04",5288,80,546.74923048768,5,182,18.81776852283619,"10","d3bf0ce73c09bc91df3a644c0a90077759e8af48",,,281,0,,,"DE",18822,293,,,,967171,5288,80,0.21932807963500622,24110,1716,24110,24110,373
"2018","04000US10","Delaware","2020/05/05",5371,83,555.3309600887537,5,187,19.334740185551468,"10","c0c1630758c4164710e71aa3cdb8f4eb34b22f8e",,,284,0,,,"DE",19309,487,,,,967171,5371,83,0.2176256077795786,24680,1847,24680,24680,570
"2018","04000US10","Delaware","2020/05/06",5778,407,597.4124534337775,6,193,19.955106180809803,"10","fbd26ed38a8eb0fec102963a87c6f277870816b3",,,299,0,,,"DE",20690,1381,,,,967171,5778,407,0.218301345020402,26468,2008,26468,26468,1788
"2018","04000US12","Florida","2020/03/04",2,,0.009389968930940299,,,,"12","4a35e4c46f23402dcdc6bf216f34d0a541398420",,,,,,,"FL",24,,,,16,21299325,2,,0.07692307692307693,26,,42,26,
"2018","04000US12","Florida","2020/03/05",9,7,0.04225486018923135,0,,,"12","be40a4f79a747d11e86a789e72624d9fb7e87651",,,,0,,,"FL",31,7,,,69,21299325,9,7,0.225,40,,109,40,14
"2018","04000US12","Florida","2020/03/06",9,0,0.04225486018923135,0,,,"12","6b75ea058687eb6f8643e53e3f75f8739b986534",,,,0,,,"FL",55,24,,,51,21299325,9,0,0.140625,64,,115,64,24
"2018","04000US12","Florida","2020/03/07",14,5,0.0657297825165821,0,,,"12","78b1ecd25b46274b2fb969cd705c9ce078f24642",,,,0,,,"FL",100,45,,,88,21299325,14,5,0.12280701754385964,114,,202,114,50
"2018","04000US12","Florida","2020/03/08",17,3,0.07981473591299255,0,,,"12","6fe85d0dc53d6860063f38e98dccf29e36f035c3",,,,0,,,"FL",118,18,,,108,21299325,17,3,0.1259259259259259,135,,243,135,21
"2018","04000US12","Florida","2020/03/09",18,1,0.0845097203784627,0,,,"12","f7927f370dbe171e9a73ec5670b83379d7ad2be0",,,,0,,,"FL",140,22,,,115,21299325,18,1,0.11392405063291139,158,,273,158,23
"2018","04000US12","Florida","2020/03/10",19,1,0.08920470484393285,0,,,"12","b0fda208d2b56648cfc87e7cde951c2cdae386ca",,,,0,,,"FL",222,82,,,155,21299325,19,1,0.07883817427385892,241,,396,241,83
"2018","04000US12","Florida","2020/03/11",28,9,0.1314595650331642,2,2,0.009389968930940299,"12","5781ff15663b31589b51bb46a59012926192b1ab",,,,0,,,"FL",301,79,,,147,21299325,28,9,0.0851063829787234,329,,476,329,88
"2018","04000US12","Florida","2020/03/12",32,4,0.15023950289504479,0,2,0.009389968930940299,"12","7c7b437d10aff1f7f2ac23ebce44719ea7cc8d5c",,,,0,,,"FL",301,0,,,147,21299325,32,4,0.0960960960960961,333,,480,333,4
"2018","04000US12","Florida","2020/03/13",50,18,0.2347492232735075,0,2,0.009389968930940299,"12","f8812247438a40baae8b507e7d9c8cf21951ac9d",,,,0,,,"FL",478,177,,,221,21299325,50,18,0.0946969696969697,528,,749,528,195
"2018","04000US12","Florida","2020/03/14",77,27,0.3615138038412015,1,3,0.01408495339641045,"12","59fffa3d8eb2d7b80a6f5653b883e5eaac9c174c",,,,0,,,"FL",478,0,,,221,21299325,77,27,0.13873873873873874,555,,776,555,27
